game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_money_line_5Dimes,home_team_money_line_sportbet,away_team_money_line_5Dimes,away_team_money_line_sportbet,home_team_money_line_bet365,away_team_money_line_bet365,home_team_money_line_BETOnline,home_team_money_line_SPORTS BETTING,away_team_money_line_BETOnline,away_team_money_line_SPORTS BETTING,home_team_money_line_BOVADA,home_team_money_line_bodog,away_team_money_line_BOVADA,away_team_money_line_bodog,home_team_money_line_BOOKMAKER,home_team_money_line_BetCRIS,away_team_money_line_BOOKMAKER,away_team_money_line_BetCRIS,home_team_money_line_JAZZ,away_team_money_line_JAZZ,home_team_money_line_JUSTBET,away_team_money_line_JUSTBET,home_team_money_line_MATCHBOOK,away_team_money_line_MATCHBOOK,home_team_money_line_PINNACLE,away_team_money_line_PINNACLE,home_team_money_line_Sports Interaction,away_team_money_line_Sports Interaction,home_team_money_line_youwager.eu,away_team_money_line_youwager.eu,home_team_spread_5Dimes,home_team_spread_sportbet,away_team_spread_5Dimes,away_team_spread_sportbet,home_team_spread_bet365,away_team_spread_bet365,home_team_spread_BETOnline,home_team_spread_SPORTS BETTING,away_team_spread_BETOnline,away_team_spread_SPORTS BETTING,home_team_spread_BOVADA,home_team_spread_bodog,away_team_spread_BOVADA,away_team_spread_bodog,home_team_spread_BOOKMAKER,home_team_spread_BetCRIS,away_team_spread_BOOKMAKER,away_team_spread_BetCRIS,home_team_spread_JAZZ,away_team_spread_JAZZ,home_team_spread_JUSTBET,away_team_spread_JUSTBET,home_team_spread_MATCHBOOK,away_team_spread_MATCHBOOK,home_team_spread_PINNACLE,away_team_spread_PINNACLE,home_team_spread_Sports Interaction,away_team_spread_Sports Interaction,home_team_spread_youwager.eu,away_team_spread_youwager.eu,under_total_5Dimes,under_total_sportbet,over_total_5Dimes,over_total_sportbet,under_total_bet365,over_total_bet365,under_total_BETOnline,under_total_SPORTS BETTING,over_total_BETOnline,over_total_SPORTS BETTING,under_total_BOVADA,under_total_bodog,over_total_BOVADA,over_total_bodog,under_total_BOOKMAKER,under_total_BetCRIS,over_total_BOOKMAKER,over_total_BetCRIS,under_total_JAZZ,over_total_JAZZ,under_total_JUSTBET,over_total_JUSTBET,under_total_MATCHBOOK,over_total_MATCHBOOK,under_total_PINNACLE,over_total_PINNACLE,under_total_Sports Interaction,over_total_Sports Interaction,under_total_youwager.eu,over_total_youwager.eu,away_team_money_line_intertops,home_team_money_line_intertops,away_team_spread_intertops,home_team_spread_intertops,under_total_intertops,over_total_intertops,away_team_money_line_HERITAGE,home_team_money_line_HERITAGE,away_team_spread_HERITAGE,home_team_spread_HERITAGE,under_total_HERITAGE,over_total_HERITAGE,away_team_money_line_BetPHOENIX,home_team_money_line_BetPHOENIX,away_team_spread_BetPHOENIX,home_team_spread_BetPHOENIX,under_total_BetPHOENIX,over_total_BetPHOENIX,away_team_money_line_SBR,home_team_money_line_SBR,away_team_spread_SBR,home_team_spread_SBR,under_total_SBR,over_total_SBR
2011_02_PHI_ATL,2011.0,REG,2.0,2011-09-18,PHI,31.0,ATL,35.0,4.0,66.0,-133.0,120.0,-2.5,-106.0,-102.0,49.0,-110.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_02_STL_NYG,2011.0,REG,2.0,2011-09-19,STL,16.0,NYG,28.0,12.0,44.0,273.0,-310.0,7.0,-112.0,104.0,43.5,108.0,-119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_NE_BUF,2011.0,REG,3.0,2011-09-25,NE,31.0,BUF,34.0,3.0,65.0,-310.0,273.0,-7.0,105.0,-114.0,54.0,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_JAX_CAR,2011.0,REG,3.0,2011-09-25,JAX,10.0,CAR,16.0,6.0,26.0,153.0,-170.0,3.5,-116.0,107.0,43.0,-110.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_SF_CIN,2011.0,REG,3.0,2011-09-25,SF,13.0,CIN,8.0,-5.0,21.0,102.0,-113.0,1.0,-101.0,-107.0,38.5,102.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_MIA_CLE,2011.0,REG,3.0,2011-09-25,MIA,16.0,CLE,17.0,1.0,33.0,-125.0,113.0,-1.0,-117.0,108.0,42.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_DET_MIN,2011.0,REG,3.0,2011-09-25,DET,26.0,MIN,23.0,-3.0,49.0,-160.0,144.0,-3.0,-108.0,100.0,44.5,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_HOU_NO,2011.0,REG,3.0,2011-09-25,HOU,33.0,NO,40.0,7.0,73.0,157.0,-174.0,3.5,-113.0,104.0,51.0,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_NYG_PHI,2011.0,REG,3.0,2011-09-25,NYG,29.0,PHI,16.0,-13.0,45.0,337.0,-389.0,9.0,-120.0,111.0,46.5,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_DEN_TEN,2011.0,REG,3.0,2011-09-25,DEN,14.0,TEN,17.0,3.0,31.0,273.0,-310.0,7.0,-108.0,100.0,43.5,-109.0,-101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_NYJ_OAK,2011.0,REG,3.0,2011-09-25,NYJ,24.0,OAK,34.0,10.0,58.0,-133.0,120.0,-1.0,-125.0,115.0,40.0,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_KC_SD,2011.0,REG,3.0,2011-09-25,KC,17.0,SD,20.0,3.0,37.0,780.0,-1035.0,14.0,-103.0,-105.0,44.5,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_BAL_STL,2011.0,REG,3.0,2011-09-25,BAL,37.0,STL,7.0,-30.0,44.0,-240.0,214.0,-5.5,-105.0,-103.0,41.5,-106.0,-104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_GB_CHI,2011.0,REG,3.0,2011-09-25,GB,27.0,CHI,17.0,-10.0,44.0,-210.0,188.0,-4.0,-112.0,104.0,45.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_ARI_SEA,2011.0,REG,3.0,2011-09-25,ARI,10.0,SEA,13.0,3.0,23.0,-155.0,140.0,-3.0,-105.0,-103.0,42.5,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_ATL_TB,2011.0,REG,3.0,2011-09-25,ATL,13.0,TB,16.0,3.0,29.0,102.0,-113.0,1.0,100.0,-108.0,45.0,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_PIT_IND,2011.0,REG,3.0,2011-09-25,PIT,23.0,IND,20.0,-3.0,43.0,-585.0,487.0,-10.5,-106.0,-102.0,39.5,-111.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_03_WAS_DAL,2011.0,REG,3.0,2011-09-26,WAS,16.0,DAL,18.0,2.0,34.0,158.0,-175.0,3.5,-111.0,103.0,44.5,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_CAR_CHI,2011.0,REG,4.0,2011-10-02,CAR,29.0,CHI,34.0,5.0,63.0,264.0,-300.0,7.0,101.0,-109.0,41.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_BUF_CIN,2011.0,REG,4.0,2011-10-02,BUF,20.0,CIN,23.0,3.0,43.0,-148.0,134.0,-3.0,104.0,-113.0,41.5,-109.0,-101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_TEN_CLE,2011.0,REG,4.0,2011-10-02,TEN,31.0,CLE,13.0,-18.0,44.0,118.0,-130.0,1.0,112.0,-121.0,37.5,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_DET_DAL,2011.0,REG,4.0,2011-10-02,DET,34.0,DAL,30.0,-4.0,64.0,120.0,-133.0,2.5,-104.0,-104.0,46.0,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_PIT_HOU,2011.0,REG,4.0,2011-10-02,PIT,10.0,HOU,17.0,7.0,27.0,180.0,-200.0,4.0,-104.0,-104.0,46.0,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_NO_JAX,2011.0,REG,4.0,2011-10-02,NO,23.0,JAX,10.0,-13.0,33.0,-375.0,326.0,-9.0,107.0,-116.0,45.0,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_MIN_KC,2011.0,REG,4.0,2011-10-02,MIN,17.0,KC,22.0,5.0,39.0,-150.0,136.0,-3.0,101.0,-109.0,40.0,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_SF_PHI,2011.0,REG,4.0,2011-10-02,SF,24.0,PHI,23.0,-1.0,47.0,423.0,-500.0,9.5,101.0,-109.0,43.5,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_WAS_STL,2011.0,REG,4.0,2011-10-02,WAS,17.0,STL,10.0,-7.0,27.0,-145.0,131.0,-3.0,108.0,-117.0,44.0,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_NYG_ARI,2011.0,REG,4.0,2011-10-02,NYG,31.0,ARI,27.0,-4.0,58.0,-107.0,-103.0,-1.0,-101.0,-107.0,45.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_ATL_SEA,2011.0,REG,4.0,2011-10-02,ATL,30.0,SEA,28.0,-2.0,58.0,-261.0,232.0,-6.0,-104.0,-104.0,39.5,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_DEN_GB,2011.0,REG,4.0,2011-10-02,DEN,23.0,GB,49.0,26.0,72.0,502.0,-605.0,12.0,-103.0,-105.0,46.5,-110.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_NE_OAK,2011.0,REG,4.0,2011-10-02,NE,31.0,OAK,19.0,-12.0,50.0,-260.0,231.0,-6.0,-109.0,101.0,55.0,-104.0,-106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_MIA_SD,2011.0,REG,4.0,2011-10-02,MIA,16.0,SD,26.0,10.0,42.0,269.0,-305.0,6.5,-103.0,-105.0,45.0,-104.0,-106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_NYJ_BAL,2011.0,REG,4.0,2011-10-02,NYJ,17.0,BAL,34.0,17.0,51.0,213.0,-239.0,5.0,100.0,-108.0,43.0,101.0,-111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_04_IND_TB,2011.0,REG,4.0,2011-10-03,IND,17.0,TB,24.0,7.0,41.0,423.0,-500.0,10.0,-103.0,-105.0,40.0,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_PHI_BUF,2011.0,REG,5.0,2011-10-09,PHI,24.0,BUF,31.0,7.0,55.0,-158.0,143.0,-3.0,-104.0,-104.0,52.5,100.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_NO_CAR,2011.0,REG,5.0,2011-10-09,NO,30.0,CAR,27.0,-3.0,57.0,-285.0,252.0,-6.5,-106.0,-102.0,51.0,100.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_OAK_HOU,2011.0,REG,5.0,2011-10-09,OAK,25.0,HOU,20.0,-5.0,45.0,197.0,-220.0,4.5,-104.0,-104.0,47.5,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_KC_IND,2011.0,REG,5.0,2011-10-09,KC,28.0,IND,24.0,-4.0,52.0,104.0,-115.0,1.0,-101.0,-107.0,37.5,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_CIN_JAX,2011.0,REG,5.0,2011-10-09,CIN,30.0,JAX,20.0,-10.0,50.0,-136.0,123.0,-1.0,-130.0,120.0,37.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_ARI_MIN,2011.0,REG,5.0,2011-10-09,ARI,10.0,MIN,34.0,24.0,44.0,171.0,-190.0,3.5,-101.0,-107.0,44.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_SEA_NYG,2011.0,REG,5.0,2011-10-09,SEA,36.0,NYG,25.0,-11.0,61.0,385.0,-450.0,10.0,-120.0,111.0,43.5,100.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_TEN_PIT,2011.0,REG,5.0,2011-10-09,TEN,17.0,PIT,38.0,21.0,55.0,156.0,-173.0,3.0,108.0,-117.0,40.0,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_TB_SF,2011.0,REG,5.0,2011-10-09,TB,3.0,SF,48.0,45.0,51.0,127.0,-140.0,2.5,105.0,-114.0,41.0,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_SD_DEN,2011.0,REG,5.0,2011-10-09,SD,29.0,DEN,24.0,-5.0,53.0,-190.0,171.0,-3.5,-102.0,-106.0,47.0,-106.0,-104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_NYJ_NE,2011.0,REG,5.0,2011-10-09,NYJ,21.0,NE,30.0,9.0,51.0,314.0,-360.0,7.5,-105.0,-103.0,50.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_GB_ATL,2011.0,REG,5.0,2011-10-09,GB,25.0,ATL,14.0,-11.0,39.0,-248.0,221.0,-6.0,-103.0,-105.0,53.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_05_CHI_DET,2011.0,REG,5.0,2011-10-10,CHI,13.0,DET,24.0,11.0,37.0,248.0,-280.0,6.5,-104.0,-104.0,47.0,100.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_CAR_ATL,2011.0,REG,6.0,2011-10-16,CAR,17.0,ATL,31.0,14.0,48.0,171.0,-190.0,3.5,-104.0,-104.0,49.0,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_IND_CIN,2011.0,REG,6.0,2011-10-16,IND,17.0,CIN,27.0,10.0,44.0,205.0,-230.0,5.0,-113.0,104.0,40.0,-108.0,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_SF_DET,2011.0,REG,6.0,2011-10-16,SF,25.0,DET,19.0,-6.0,44.0,203.0,-227.0,5.5,-109.0,101.0,45.0,100.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_STL_GB,2011.0,REG,6.0,2011-10-16,STL,3.0,GB,24.0,21.0,27.0,750.0,-973.0,14.0,-103.0,-105.0,47.0,100.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_BUF_NYG,2011.0,REG,6.0,2011-10-16,BUF,24.0,NYG,27.0,3.0,51.0,166.0,-185.0,3.0,115.0,-124.0,49.0,-107.0,-103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_JAX_PIT,2011.0,REG,6.0,2011-10-16,JAX,13.0,PIT,17.0,4.0,30.0,502.0,-606.0,12.5,-111.0,103.0,40.0,-102.0,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_PHI_WAS,2011.0,REG,6.0,2011-10-16,PHI,20.0,WAS,13.0,-7.0,33.0,-147.0,133.0,-3.0,109.0,-118.0,46.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_HOU_BAL,2011.0,REG,6.0,2011-10-16,HOU,14.0,BAL,29.0,15.0,43.0,274.0,-311.0,7.0,-108.0,100.0,43.5,-104.0,-106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_CLE_OAK,2011.0,REG,6.0,2011-10-16,CLE,17.0,OAK,24.0,7.0,41.0,256.0,-290.0,6.5,104.0,-113.0,44.5,-105.0,-105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_DAL_NE,2011.0,REG,6.0,2011-10-16,DAL,16.0,NE,20.0,4.0,36.0,256.0,-290.0,6.5,-103.0,-105.0,54.5,100.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_NO_TB,2011.0,REG,6.0,2011-10-16,NO,20.0,TB,26.0,6.0,46.0,-257.0,228.0,-6.0,-106.0,-102.0,49.5,-103.0,-107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_MIN_CHI,2011.0,REG,6.0,2011-10-16,MIN,10.0,CHI,39.0,29.0,49.0,116.0,-128.0,1.0,110.0,-119.0,41.5,-109.0,-101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_06_MIA_NYJ,2011.0,REG,6.0,2011-10-17,MIA,6.0,NYJ,24.0,18.0,30.0,323.0,-372.0,7.0,-101.0,-107.0,41.5,100.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
